Token,InstrumentName,ShortName,Series,ExpiryDate,StrikePrice,OptionType,CALevel,PermittedToTrade,IssueCapital,WarningQty,FreezeQty,CreditRating,NormalMarketStatus,OddLotMarketStatus,SpotMarketStatus,AuctionMarketStatus,NormalMarketEligibility,OddLotMarketEligibility,SpotMarketEligibility,AuctionMarketEligibility,IssueRate,IssueStartDate,InterestPaymentDate,IssueMaturityDate,MarginPercentage,MinimumLotQty,LotSize,TickSize,CompanyName,ListingDate,ExpulsionDate,ReAdmissionDate,RecordDate,LowPriceRange,HighPriceRange,SecurityExpiryDate,NoDeliveryStartDate,NoDeliveryEndDate,MF,AON,ParticipantInMarketIndex,BookClsStartDate,BookClsEndDate,ExcerciseStartDate,ExcerciseEndDate,OldToken,AssetInstrument,AssetName,AssetToken,IntrinsicValue,ExtrinsicValue,ExcerciseStyle,EGM,AGM,Interest,Bonus,Rights,Dividends,ExAllowed,ExRejectionAllowed,PlAllowed,IsThisAsset,IsCorpAdjusted,LocalUpdateDatetime,DeleteFlag,Remarks,BasePrice,ExchangeCode
826719,FUTIND,BSESEN,FUTURE,26-Aug-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,200,0,20,5,BSE SENSEX,,,,,74362.55,90887.6,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8260335,SENSEX
826846,FUTIND,BANKEX,FUTURE,26-Aug-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,57516.45,70297.9,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
840107,FUTIND,BSESEN,FUTURE,05-Aug-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,120,0,20,5,BSE SENSEX,,,,,74024.95,90474.95,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8238960,SENSEX
1141118,FUTIND,BANKEX,FUTURE,29-Jul-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,930,0,30,5,BANKEX,,,,,57171.85,69876.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6356960,BANKEX
842364,FUTIND,BSESEN,FUTURE,25-Sep-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,60,0,20,5,BSE SENSEX,,,,,74753.5,91365.35,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8303275,SENSEX
842507,FUTIND,BANKEX,FUTURE,25-Sep-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,57788.95,70630.9,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6430568,BANKEX
1140932,FUTIND,BSESEN,FUTURE,29-Jul-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,11740,0,20,5,BSE SENSEX,,,,,74077.45,90539.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8228720,SENSEX
841996,FUTIND,BSESEN,FUTURE,12-Aug-2025,0,XX,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,74237.15,90734.3,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8319980,SENSEX
820039,OPTIND,BSESEN,OPTION,29-Jul-2025,88400,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3269.6,8907.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8405890,SENSEX
820067,OPTIND,BANKEX,OPTION,29-Jul-2025,70600,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,66,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6313335,BANKEX
820161,OPTIND,BSESEN,OPTION,29-Jul-2025,88600,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3467.9,9108.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820225,OPTIND,BSESEN,OPTION,29-Jul-2025,88500,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,420,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
820254,OPTIND,BSESEN,OPTION,25-Jun-2026,87000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3638.95,6112.6,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
820282,OPTIND,BSESEN,OPTION,29-Jul-2025,88800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3666.6,9309,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820294,OPTIND,BSESEN,OPTION,29-Jul-2025,89500,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
820343,OPTIND,BSESEN,OPTION,29-Jul-2025,89800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4662.9,10310.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820395,OPTIND,BSESEN,OPTION,29-Jul-2025,89700,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8217645,SENSEX
820450,OPTIND,BANKEX,OPTION,29-Jul-2025,70600,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,4781.95,9148.45,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6313335,BANKEX
820462,OPTIND,BSESEN,OPTION,26-Mar-2026,87000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,1230.8,4808.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
820492,OPTIND,BSESEN,OPTION,29-Jul-2025,89000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,2760,0,20,5,BSE SENSEX,,,,,1.3,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
820500,OPTIND,BSESEN,OPTION,29-Jul-2025,89900,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8131232,SENSEX
820540,OPTIND,BSESEN,OPTION,29-Jul-2025,89300,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4164.3,9810,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820595,OPTIND,BSESEN,OPTION,29-Jul-2025,89200,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,300,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
820654,OPTIND,BSESEN,OPTION,29-Jul-2025,89500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4363.7,10010.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820703,OPTIND,BSESEN,OPTION,29-Jul-2025,89400,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
820732,OPTIND,BSESEN,OPTION,24-Dec-2025,87000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,2409.35,5803.5,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
820739,OPTIND,BSESEN,OPTION,25-Sep-2025,87000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,1521.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
820747,OPTIND,BSESEN,OPTION,29-Jul-2025,89700,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4563.15,10210.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820797,OPTIND,BSESEN,OPTION,29-Jul-2025,89600,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8217645,SENSEX
820831,OPTIND,BSESEN,OPTION,29-Jul-2025,89000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3865.55,9509.55,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820840,OPTIND,BSESEN,OPTION,29-Jul-2025,89900,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4762.7,10410.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820904,OPTIND,BSESEN,OPTION,29-Jul-2025,89800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
820942,OPTIND,BSESEN,OPTION,29-Jul-2025,89200,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3806.6,10097.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821000,OPTIND,BSESEN,OPTION,29-Jul-2025,89100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821053,OPTIND,BSESEN,OPTION,29-Jul-2025,89400,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4677,10297.95,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821081,OPTIND,BSESEN,OPTION,29-Jul-2025,88700,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821102,OPTIND,BSESEN,OPTION,25-Sep-2025,87000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,2087.15,6234.5,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
821111,OPTIND,BSESEN,OPTION,29-Jul-2025,89300,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821150,OPTIND,BSESEN,OPTION,29-Jul-2025,89600,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4463.4,10110.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821176,OPTIND,BSESEN,OPTION,29-Jul-2025,88900,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,220,0,20,5,BSE SENSEX,,,,,0.6,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821294,OPTIND,BSESEN,OPTION,24-Dec-2025,87000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,362.8,3013.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
821315,OPTIND,BSESEN,OPTION,29-Jul-2025,88500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3368.7,9007.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821343,OPTIND,BSESEN,OPTION,29-Jul-2025,89100,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3965.05,9609.75,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821373,OPTIND,BSESEN,OPTION,29-Jul-2025,88400,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,40,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821438,OPTIND,BSESEN,OPTION,29-Jul-2025,88700,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3567.2,9208.6,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821489,OPTIND,BSESEN,OPTION,29-Jul-2025,88600,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,320,0,20,5,BSE SENSEX,,,,,0.1,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
821538,OPTIND,BSESEN,OPTION,29-Jul-2025,88900,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3766,9409.3,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8242990,SENSEX
821554,OPTIND,BSESEN,OPTION,26-Mar-2026,87000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,2422.1,5310.95,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
821571,OPTIND,BSESEN,OPTION,25-Jun-2026,87000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,1441.7,5246.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
821604,OPTIND,BSESEN,OPTION,29-Jul-2025,88800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,20,0,20,5,BSE SENSEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
822973,OPTIND,BSESEN,OPTION,25-Sep-2025,88000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,1055.5,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
823015,OPTIND,BSESEN,OPTION,29-Jul-2025,90000,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,380,0,20,5,BSE SENSEX,,,,,3.95,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
823110,OPTIND,BSESEN,OPTION,25-Sep-2025,88000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3120.85,7372.3,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8375587,SENSEX
823149,OPTIND,BSESEN,OPTION,29-Jul-2025,90000,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,4862.45,10510.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826402,OPTIND,BANKEX,OPTION,26-Aug-2025,63200,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,2710.9,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826403,OPTIND,BANKEX,OPTION,26-Aug-2025,65500,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,1150.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826405,OPTIND,BANKEX,OPTION,26-Aug-2025,67800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,387.15,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826407,OPTIND,BANKEX,OPTION,26-Aug-2025,70200,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,4120.05,9377.75,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826409,OPTIND,BSESEN,OPTION,26-Aug-2025,80200,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,756.6,5029.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826411,OPTIND,BSESEN,OPTION,26-Aug-2025,82500,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,260,0,20,5,BSE SENSEX,,,,,0.05,2720.55,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826412,OPTIND,BSESEN,OPTION,26-Aug-2025,84800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,200,0,20,5,BSE SENSEX,,,,,0.05,1287.65,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826413,OPTIND,BANKEX,OPTION,26-Aug-2025,61800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,99.1,4188.9,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826415,OPTIND,BANKEX,OPTION,26-Aug-2025,57200,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,27.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826416,OPTIND,BANKEX,OPTION,26-Aug-2025,59500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,371.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6354583,BANKEX
826419,OPTIND,BSESEN,OPTION,26-Aug-2025,74200,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,42.8,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826420,OPTIND,BSESEN,OPTION,26-Aug-2025,76500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,0.05,186.8,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826421,OPTIND,BSESEN,OPTION,26-Aug-2025,78800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,100,0,20,5,BSE SENSEX,,,,,0.05,602.3,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826423,OPTIND,BANKEX,OPTION,26-Aug-2025,55800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,20.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826426,OPTIND,BANKEX,OPTION,26-Aug-2025,69500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,3491,8613.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826429,OPTIND,BSESEN,OPTION,26-Aug-2025,77200,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,2536.4,8051.6,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826431,OPTIND,BSESEN,OPTION,26-Aug-2025,79500,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,835.7,5572.35,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826432,OPTIND,BANKEX,OPTION,26-Aug-2025,60100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,1125.2,5915.1,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826433,OPTIND,BSESEN,OPTION,26-Aug-2025,84200,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,40,0,20,5,BSE SENSEX,,,,,557.25,3937.25,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826434,OPTIND,BSESEN,OPTION,26-Aug-2025,86500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,1838.6,6244.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826435,OPTIND,BSESEN,OPTION,26-Aug-2025,88800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,2840.5,7866,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826437,OPTIND,BANKEX,OPTION,26-Aug-2025,65800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,4602.9,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6358681,BANKEX
826441,OPTIND,BSESEN,OPTION,26-Aug-2025,75800,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3762.95,9590.7,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826442,OPTIND,BSESEN,OPTION,26-Aug-2025,80500,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,100,0,20,5,BSE SENSEX,,,,,0.05,1188.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826443,OPTIND,BSESEN,OPTION,26-Aug-2025,82800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,260,0,20,5,BSE SENSEX,,,,,0.05,2498.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826444,OPTIND,BANKEX,OPTION,26-Aug-2025,70100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,105.6,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826449,OPTIND,BANKEX,OPTION,26-Aug-2025,57100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,3558.35,9009.8,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826450,OPTIND,BANKEX,OPTION,26-Aug-2025,59400,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,1638.9,6643.5,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826451,OPTIND,BANKEX,OPTION,26-Aug-2025,64100,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,6.35,2104.85,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6343444,BANKEX
826452,OPTIND,BANKEX,OPTION,26-Aug-2025,66400,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,1022.75,4294.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826455,OPTIND,BSESEN,OPTION,26-Aug-2025,74100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,5354.9,11427.95,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826457,OPTIND,BSESEN,OPTION,26-Aug-2025,76400,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,20,5,BSE SENSEX,,,,,3527.9,9363.2,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8155163,SENSEX
826458,OPTIND,BANKEX,OPTION,26-Aug-2025,55700,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,5983.65,10338.05,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826459,OPTIND,BSESEN,OPTION,26-Aug-2025,79800,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,160,0,20,5,BSE SENSEX,,,,,0.05,875.65,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,8218681,SENSEX
826460,OPTIND,BANKEX,OPTION,26-Aug-2025,60400,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,318.75,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826462,OPTIND,BANKEX,OPTION,26-Aug-2025,62700,PE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,1155.95,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6377526,BANKEX
826463,OPTIND,BANKEX,OPTION,26-Aug-2025,67100,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,551.5,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
826464,OPTIND,BANKEX,OPTION,26-Aug-2025,69400,CE,0,0,0,0,0,,0,0,0,0,,,,,0,,,,0,0,30,5,BANKEX,,,,,0.05,160.4,,,,0-XXX,,,,,,,0,,,0,0,0,,,,,,,,BFO,,,,,,,,6275582,BANKEX
