"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"3500","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1875,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.305,"GBPINR"
"2455","OPTCUR","EURINR","OPTION","26-Sep-2025",90.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.78,10.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.0775,"EURINR"
"2560","OPTCUR","EURINR","OPTION","26-Sep-2025",94.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.39,7.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.79,"EURINR"
"3567","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.315,0.6,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.495,"GBPINR"
"3629","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.37,0.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.575,"GBPINR"
"3496","OPTCUR","GBPINR","OPTION","26-Sep-2025",105.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.4925,10.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.8925,"GBPINR"
"3499","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.2775,10.3175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.67,"GBPINR"
"3634","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.02,7.875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.355,"GBPINR"
"3505","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.0575,10.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.4475,"GBPINR"
"3515","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.845,9.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.23,"GBPINR"
"3557","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.29,0.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4575,"GBPINR"
"3624","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.34,0.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.535,"GBPINR"
"3631","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4,0.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.62,"GBPINR"
"3633","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4325,0.7925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.665,"GBPINR"
"2489","OPTCUR","EURINR","OPTION","26-Sep-2025",92.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.1825,0.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4425,"EURINR"
"2413","OPTCUR","EURINR","OPTION","26-Sep-2025",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0275,0.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0875,"EURINR"
"2485","OPTCUR","EURINR","OPTION","26-Sep-2025",92.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.165,0.335,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.405,"EURINR"
"2606","OPTCUR","EURINR","OPTION","26-Sep-2025",95.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.635,1.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.285,"EURINR"
"2720","OPTCUR","EURINR","OPTION","26-Sep-2025",99.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.755,2.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0125,"EURINR"
"3553","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2675,0.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4225,"GBPINR"
"3630","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.4075,8.3025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.755,"GBPINR"
"3639","OPTCUR","GBPINR","OPTION","26-Sep-2025",109.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.645,7.455,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.965,"GBPINR"
"3649","OPTCUR","GBPINR","OPTION","26-Sep-2025",110.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.1025,6.8425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4075,"GBPINR"
"3682","OPTCUR","GBPINR","OPTION","26-Sep-2025",111.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.26,5.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5275,"GBPINR"
"3683","OPTCUR","GBPINR","OPTION","26-Sep-2025",111.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.94,1.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3675,"GBPINR"
"3687","OPTCUR","GBPINR","OPTION","26-Sep-2025",111.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.07,1.75,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.535,"GBPINR"
